book_id	author	TF_author_val
1205	harukimurakami	0.7071067811865475
1205	alfredbirnbaum	0.7071067811865475
1282	harukimurakami	0.7071067811865475
1282	jayrubin	0.7071067811865475
908	jodipicoult	1.0
1101	jodipicoult	1.0
572	margaretatwood	1.0
484	chuckpalahniuk	1.0
777	janegreen	1.0
193	malcolmgladwell	1.0
366	davidmccullough	1.0
498	leotolstoy	0.5
498	henrygifford	0.5
498	aylmermaude	0.5
498	louisemaude	0.5
1011	geraldinebrooks	1.0
247	stephenrcovey	1.0
658	jonathanfranzen	1.0
779	rohintonmistry	1.0
483	jdsalinger	1.0
935	jacklondon	1.0
734	alexhaley	1.0
902	michaelconnelly	1.0
757	larrymcmurtry	1.0
362	cslewis	1.0
557	jeffreyeugenides	1.0
1214	jamesjoyce	1.0
1055	salmanrushdie	1.0
298	hgwells	0.5773502691896258
298	gregbear	0.5773502691896258
298	carlopagetti	0.5773502691896258
839	williamshakespeare	0.5
839	robertjackson	0.5
839	barbaraamowat	0.5
839	paulwerstine	0.5
664	trumancapote	1.0
763	tonimorrison	1.0
1253	pltravers	0.7071067811865475
1253	maryshepard	0.7071067811865475
809	aldoushuxley	0.7071067811865475
809	christopherhitchens	0.7071067811865475
1266	ezrajackkeats	1.0
1327	rudyardkipling	1.0
402	edgarallanpoe	1.0
98	stieglarsson	0.7071067811865475
98	regkeeland	0.7071067811865475
974	philipkdick	1.0
494	donnatartt	1.0
86	johngrisham	1.0
635	josteingaarder	0.7071067811865475
635	paulettemller	0.7071067811865475
896	lionelshriver	1.0
708	paulocoelho	0.7071067811865475
708	margaretjullcosta	0.7071067811865475
422	jkrowling	1.0
1121	cormacmccarthy	1.0
1090	markzdanielewski	1.0
1312	dondelillo	1.0
1250	jackkerouac	1.0
748	charlaineharris	1.0
1231	nancyhoran	1.0
227	johngrisham	1.0
651	gastonleroux	0.7071067811865475
651	alexanderteixeirademattos	0.7071067811865475
1223	isaacasimov	1.0
432	isaacasimov	1.0
930	elizabethstrout	1.0
249	jonathansafranfoer	1.0
584	levgrossman	1.0
764	philippagregory	1.0
17	suzannecollins	1.0
998	jonstone	0.7071067811865475
998	michaeljsmollin	0.7071067811865475
1380	artspiegelman	1.0
380	harukimurakami	0.7071067811865475
380	jayrubin	0.7071067811865475
1384	dalailamaxiv	0.7071067811865475
1384	howardccutler	0.7071067811865475
182	kamigarcia	0.7071067811865475
182	margaretstohl	0.7071067811865475
762	thomaskeneally	1.0
1064	wilkiecollins	0.7071067811865475
1064	matthewsweet	0.7071067811865475
1038	mildreddtaylor	1.0
1237	rosamundepilcher	1.0
723	gregorydavidroberts	1.0
169	nicholassparks	1.0
41	rickriordan	1.0
1216	alanbrennert	1.0
396	jamieford	1.0
1100	jeffreyarcher	1.0
1	suzannecollins	1.0
127	malcolmgladwell	1.0
314	corneliafunke	0.7071067811865475
314	antheabell	0.7071067811865475
175	rickriordan	1.0
1391	corneliafunke	0.7071067811865475
1391	antheabell	0.7071067811865475
214	rickriordan	1.0
1290	loislowry	1.0
377	neilgaiman	1.0
964	jrrtolkien	1.0
151	rickriordan	1.0
1155	jonathanstroud	1.0
618	arthurconandoyle	0.7071067811865475
618	anneperry	0.7071067811865475
1258	roalddahl	0.7071067811865475
1258	quentinblake	0.7071067811865475
469	newtscamander	0.5773502691896258
469	jkrowling	0.5773502691896258
469	albusdumbledore	0.5773502691896258
1298	jonathanstroud	1.0
918	eoincolfer	1.0
1137	eoincolfer	1.0
1199	briankvaughan	0.5773502691896258
1199	piaguerra	0.5773502691896258
1199	josmarznjr	0.5773502691896258
1172	eoincolfer	1.0
1131	joanneharris	1.0
281	johngrisham	1.0
601	beatrixpotter	1.0
51	cassandraclare	1.0
246	pccast	0.7071067811865475
246	kristincast	0.7071067811865475
153	cassandraclare	1.0
134	cassandraclare	1.0
449	pccast	0.7071067811865475
449	kristincast	0.7071067811865475
643	pccast	0.7071067811865475
643	kristincast	0.7071067811865475
491	pccast	0.7071067811865475
491	kristincast	0.7071067811865475
783	pccast	0.7071067811865475
783	kristincast	0.7071067811865475
981	melissadelacruz	1.0
814	pccast	0.7071067811865475
814	kristincast	0.7071067811865475
159	rickriordan	1.0
568	frankmiller	0.5773502691896258
568	klausjanson	0.5773502691896258
568	lynnvarley	0.5773502691896258
216	garthstein	1.0
1120	aesop	0.5773502691896258
1120	lauraharris	0.5773502691896258
1120	lauragibbs	0.5773502691896258
1211	wattypiper	0.5773502691896258
1211	dorishauman	0.5773502691896258
1211	georgehauman	0.5773502691896258
863	sammcbratney	0.7071067811865475
863	anitajeram	0.7071067811865475
853	jerryspinelli	1.0
441	stephenking	1.0
1003	carlsagan	1.0
343	johngrisham	1.0
833	johngrisham	1.0
1037	johngrisham	1.0
1388	johngrisham	1.0
596	johngrisham	1.0
1301	johngrisham	1.0
975	vincentbugliosi	0.7071067811865475
975	curtgentry	0.7071067811865475
923	michaelscott	1.0
1048	sebastianjunger	1.0
866	peterbenchley	1.0
706	julesverne	0.5773502691896258
706	michaelglencross	0.5773502691896258
706	brianwaldiss	0.5773502691896258
699	julesverne	0.7071067811865475
699	anthonybonner	0.7071067811865475
972	julesverne	1.0
526	jefflindsay	1.0
1247	iralevin	1.0
450	jimbutcher	1.0
891	jimbutcher	1.0
1034	jimbutcher	1.0
1127	jimbutcher	1.0
1228	jimbutcher	1.0
1340	jimbutcher	1.0
1304	jimbutcher	1.0
1363	jimbutcher	1.0
808	brianselznick	1.0
1060	michaelpollan	1.0
719	eckharttolle	1.0
442	nealstephenson	1.0
1111	janegreen	1.0
254	maggiestiefvater	1.0
208	rebeccaskloot	1.0
221	davepelzer	1.0
761	sophiekinsella	1.0
547	hgwells	0.7071067811865475
547	arthurcclarke	0.7071067811865475
758	maryroach	1.0
211	malcolmgladwell	1.0
574	anthonybourdain	1.0
1091	patriciacornwell	1.0
1339	stephenking	1.0
800	helenkeller	1.0
933	kristincashore	1.0
969	thomaslfriedman	1.0
493	cslewis	1.0
628	tomclancy	1.0
785	tomclancy	1.0
871	charlaineharris	1.0
657	aravindadiga	1.0
414	chriscleave	1.0
1021	barbarakingsolver	0.5
1021	stevenlhopp	0.5
1021	camillekingsolver	0.5
1021	richardahouser	0.5
315	spencerjohnson	0.7071067811865475
315	kennethhblanchard	0.7071067811865475
403	suntzu	0.7071067811865475
403	thomascleary	0.7071067811865475
201	danbrown	1.0
291	abrahamverghese	1.0
140	stieglarsson	0.7071067811865475
140	regkeeland	0.7071067811865475
1068	jamesmcbride	1.0
1051	jimfergus	1.0
1159	ursulahegi	1.0
1300	jennablum	1.0
1275	dianagabaldon	1.0
20	suzannecollins	1.0
355	kristincashore	1.0
804	williamshakespeare	1.0
1204	hgwells	1.0
511	patriciacornwell	1.0
665	justincronin	1.0
729	dansimmons	1.0
881	oliversacks	1.0
1392	chuckklosterman	1.0
1154	michaellewis	1.0
1280	virgil	0.7071067811865475
1280	robertfitzgerald	0.7071067811865475
869	murielbarbery	0.7071067811865475
869	alisonanderson	0.7071067811865475
654	jonathanfranzen	1.0
598	robinhobb	1.0
389	brandonsanderson	1.0
875	melissamarr	1.0
202	beccafitzpatrick	1.0
394	richellemead	1.0
384	richellemead	1.0
152	nicholassparks	1.0
1136	colummccann	1.0
754	jeannettewalls	1.0
333	lisagenova	1.0
1150	davidbaldacci	1.0
1099	laotzu	0.4082482904638631
1099	giafufeng	0.4082482904638631
1099	janeenglish	0.4082482904638631
1099	chungliangalhuang	0.4082482904638631
1099	rowenapatteekryder	0.4082482904638631
1099	toinettelippe	0.4082482904638631
260	dalecarnegie	1.0
846	georgeorwell	0.7071067811865475
846	christopherhitchens	0.7071067811865475
412	garychapman	1.0
1106	cslewis	1.0
1314	charlesdarwin	1.0
440	kenfollett	1.0
1181	janetevanovich	1.0
823	suegrafton	1.0
1269	richardpreston	1.0
791	jodipicoult	1.0
1050	patrickness	1.0
801	jonathantropper	1.0
224	laurenkate	1.0
338	davidnicholls	1.0
906	helensimonson	1.0
144	laurahillenbrand	1.0
91	jamesdashner	1.0
269	ceceliaahern	1.0
1007	chelseahandler	1.0
692	kristinhannah	1.0
183	cassandraclare	1.0
571	nicholassparks	1.0
552	nicholassparks	1.0
645	alexflinn	1.0
507	suzannecollins	1.0
726	jefferydeaver	1.0
340	pittacuslore	1.0
847	jacquelynmitchard	1.0
638	jenniferegan	1.0
124	emmadonoghue	1.0
303	rhondabyrne	1.0
680	napoleonhill	1.0
613	katemorton	1.0
1303	mscottpeck	1.0
1234	florarhetaschreiber	1.0
744	eckharttolle	1.0
573	johngray	1.0
106	tinafey	1.0
1128	annemccaffrey	0.7071067811865475
1128	teodorpanasiski	0.7071067811865475
1070	karenmariemoning	1.0
1018	robinhobb	1.0
1286	kennilworthywhisp	0.7071067811865475
1286	jkrowling	0.7071067811865475
1049	brandonsanderson	1.0
286	nicholassparks	1.0
439	stephenhawking	0.5773502691896258
439	caochi	0.5773502691896258
439	phmvnthiu	0.5773502691896258
1318	charlesbukowski	1.0
788	irvinewelsh	0.7071067811865475
788	ericlindorfall	0.7071067811865475
1024	alanbradley	1.0
1361	katemorton	1.0
697	annpatchett	1.0
188	georgerrmartin	1.0
1207	johanndavidwyss	0.5773502691896258
1207	scottmckowen	0.5773502691896258
1207	arthurpober	0.5773502691896258
588	robertludlum	1.0
1138	harlancoben	1.0
477	leechild	1.0
1016	tessgerritsen	1.0
1358	leechild	1.0
521	michaelconnelly	1.0
139	ransomriggs	1.0
659	barackobama	1.0
1309	keithrichards	1.0
185	erinmorgenstern	1.0
12	veronicaroth	1.0
379	deborahharkness	1.0
802	sethgrahamesmith	1.0
710	juliepowell	1.0
309	cassandraclare	1.0
351	cassandraclare	1.0
1132	jayanson	1.0
1259	garthnix	1.0
909	rickriordan	1.0
434	beccafitzpatrick	1.0
685	michaelgrant	1.0
147	jayasher	1.0
88	johngreen	1.0
1244	lauriehalseanderson	1.0
415	alysonnoel	1.0
1382	fayeperozich	0.5
1382	annerice	0.5
1382	johnbolton	0.5
1382	daerickgrss	0.5
192	patrickrothfuss	1.0
1273	kimharrison	1.0
775	pattismith	1.0
406	bettyedwards	1.0
1325	tanafrench	1.0
900	richarddawkins	1.0
1256	davidbenioff	1.0
914	joehaldeman	1.0
280	laurenoliver	1.0
1302	bethrevis	1.0
475	gayleforman	1.0
166	allycondie	1.0
1279	carlhiaasen	1.0
435	laurenoliver	1.0
382	johngreen	0.7071067811865475
382	davidlevithan	0.7071067811865475
849	louiserennison	1.0
1066	jennyhan	1.0
844	billmartinjr	0.5773502691896258
844	johnarchambault	0.5773502691896258
844	loisehlert	0.5773502691896258
876	harey	1.0
968	stacyschiff	1.0
1369	christopherpaulcurtis	1.0
882	kenfollett	1.0
1059	margaretpetersonhaddix	1.0
1193	andrewclements	0.7071067811865475
1193	brianselznick	0.7071067811865475
543	richellemead	1.0
419	richellemead	1.0
686	nicholassparks	1.0
683	nicholassparks	1.0
716	nicholassparks	1.0
1215	sarahdessen	1.0
952	sophiekinsella	1.0
1386	annaquindlen	1.0
825	lisasee	1.0
1305	gertrudechandlerwarner	0.7071067811865475
1305	lkatedeal	0.7071067811865475
797	francischan	0.5773502691896258
797	danaeyankoski	0.5773502691896258
797	christomlin	0.5773502691896258
1025	donaldmiller	1.0
163	rickriordan	1.0
392	jeffkinney	1.0
1323	angiesage	1.0
421	paulamclain	1.0
482	kathleengrissom	1.0
295	stephenking	1.0
1058	agathachristie	1.0
648	christopherpaolini	1.0
1201	charlaineharris	1.0
294	rickriordan	1.0
821	nicholassparks	1.0
220	markcottavaz	1.0
128	walterisaacson	1.0
445	sjwatson	1.0
924	jeffreyeugenides	1.0
1030	chadharbach	1.0
1334	taobreht	1.0
1338	anonymous	0.7071067811865475
1338	josephsmithjr	0.7071067811865475
1344	malcolmgladwell	1.0
6	johngreen	1.0
363	stephanieperkins	1.0
957	maggiestiefvater	1.0
600	laurenkate	1.0
149	gayleforman	1.0
517	simoneelkeles	1.0
1004	stephanieperkins	1.0
995	michellehodkin	1.0
656	allycarter	1.0
1191	larryniven	1.0
1354	robertlouisstevenson	0.7071067811865475
1354	robertmighall	0.7071067811865475
649	harukimurakami	0.5773502691896258
649	jayrubin	0.5773502691896258
649	philipgabriel	0.5773502691896258
732	stepheniemeyer	1.0
1189	robinssharma	1.0
1168	benjaminhoff	0.7071067811865475
1168	ernesthshepard	0.7071067811865475
1206	paulocoelho	0.7071067811865475
1206	alanrclarke	0.7071067811865475
989	frederickforsyth	1.0
1096	jonstewart	0.22941573387056174
1096	benkarlin	0.22941573387056174
1096	davidjaverbaum	0.22941573387056174
1096	richbloomquist	0.22941573387056174
1096	stevebodow	0.22941573387056174
1096	timcarvell	0.22941573387056174
1096	ericdrysdale	0.22941573387056174
1096	jrhavlan	0.22941573387056174
1096	scottjacobson	0.22941573387056174
1096	tomjohnson	0.22941573387056174
1096	robkutner	0.22941573387056174
1096	chrisregan	0.22941573387056174
1096	jasonreich	0.22941573387056174
1096	jasonross	0.22941573387056174
1096	stephencolbert	0.22941573387056174
1096	samanthabee	0.22941573387056174
1096	robcorddry	0.22941573387056174
1096	brendanhay	0.22941573387056174
1096	edhelms	0.22941573387056174
1156	stephencolbert	0.2672612419124244
1156	richarddahm	0.2672612419124244
1156	pauldinello	0.2672612419124244
1156	allisonsilverman	0.2672612419124244
1156	michaelbrumm	0.2672612419124244
1156	ericdrydale	0.2672612419124244
1156	robdubbin	0.2672612419124244
1156	glenneichler	0.2672612419124244
1156	petergrosz	0.2672612419124244
1156	petergwinn	0.2672612419124244
1156	jaykatsir	0.2672612419124244
1156	laurakrafft	0.2672612419124244
1156	franklesser	0.2672612419124244
1156	tompurcell	0.2672612419124244
1008	pittacuslore	1.0
370	rickriordan	1.0
759	richellemead	1.0
1229	janellcannon	1.0
548	sarashepard	1.0
428	rickriordan	1.0
1335	mariavsnyder	1.0
562	brandonsanderson	1.0
1114	elizabethgaskell	0.7071067811865475
1114	alanshelston	0.7071067811865475
737	ishmaelbeah	1.0
822	julianbarnes	1.0
907	noraroberts	1.0
632	taherehmafi	1.0
1056	maxbrooks	1.0
1148	jonronson	1.0
1359	rickriordan	1.0
404	williamlanday	1.0
466	chuckdixon	0.5
466	jrrtolkien	0.5
466	davidwenzel	0.5
466	seandeming	0.5
1270	harukimurakami	0.7071067811865475
1270	philipgabriel	0.7071067811865475
69	veronicaroth	1.0
290	mindykaling	1.0
34	eljames	1.0
327	marielu	1.0
1313	stepheneambrose	1.0
1069	stevendlevitt	0.7071067811865475
1069	stephenjdubner	0.7071067811865475
619	danielkahneman	1.0
747	garthnix	1.0
99	eljames	1.0
96	eljames	1.0
629	paulocoelho	0.7071067811865475
629	margaretjullcosta	0.7071067811865475
677	christophermcdougall	1.0
634	sophiekinsella	1.0
1072	emilygiffin	1.0
1115	jayceedugard	1.0
1293	trentonleestewart	0.7071067811865475
1293	carsonellis	0.7071067811865475
735	alanmoore	0.5773502691896258
735	brianbolland	0.5773502691896258
735	timsale	0.5773502691896258
880	kelleyarmstrong	1.0
805	pccast	0.7071067811865475
805	kristincast	0.7071067811865475
1227	kelleyarmstrong	1.0
1093	pccast	0.7071067811865475
1093	kristincast	0.7071067811865475
418	richellemead	1.0
711	nealshusterman	1.0
1140	rachelhawkins	1.0
1077	billwillingham	0.4472135954999579
1077	lanmedina	0.4472135954999579
1077	steveleialoha	0.4472135954999579
1077	craighamilton	0.4472135954999579
1077	jamesjean	0.4472135954999579
1141	austinkleon	1.0
1188	timothyferriss	1.0
1197	veronicaroth	1.0
1164	eowynivey	1.0
218	sylviaday	1.0
904	sylvainreynard	1.0
1036	scstephens	1.0
962	colleenhoover	1.0
203	jamiemcguire	1.0
1292	stephenking	0.7071067811865475
1292	jerrynuelsmann	0.7071067811865475
589	tammarawebber	1.0
644	colleenhoover	1.0
1246	robinhobb	1.0
433	jrward	1.0
1209	jenniferprobst	1.0
960	robertjordan	0.7071067811865475
960	brandonsanderson	0.7071067811865475
1200	brandonsanderson	1.0
746	scottlynch	1.0
1254	scottlynch	1.0
30	gillianflynn	1.0
342	jkrowling	1.0
535	lainitaylor	1.0
1297	jenniferesmith	1.0
302	nicholassparks	1.0
689	jesswalter	1.0
932	jamesccollins	1.0
1157	kennethhblanchard	0.7071067811865475
1157	spencerjohnson	0.7071067811865475
582	roberttkiyosaki	1.0
1086	laurellkhamilton	1.0
956	richardfeynman	1.0
1190	amortowles	1.0
980	patriciabriggs	1.0
307	patrickrothfuss	1.0
313	mlstedman	1.0
978	deborahharkness	1.0
190	cherylstrayed	1.0
385	susancain	1.0
771	eriklarson	1.0
522	davidmitchell	1.0
917	joeabercrombie	1.0
250	rjpalacio	1.0
1333	walterisaacson	1.0
320	mariasemple	1.0
1047	katherineapplegate	0.7071067811865475
1047	patriciacastelao	0.7071067811865475
502	robertkirkman	0.7071067811865475
502	tonymoore	0.7071067811865475
112	jojomoyes	1.0
947	susanee	1.0
244	gillianflynn	1.0
226	gillianflynn	1.0
551	kateatkinson	1.0
1374	robertjordan	0.7071067811865475
1374	brandonsanderson	0.7071067811865475
164	rainbowrowell	1.0
910	johnscalzi	1.0
749	jodipicoult	1.0
698	matthewquick	1.0
277	neilgaiman	1.0
146	donnatartt	1.0
452	rickyancey	1.0
1009	megwolitzer	1.0
1006	chriskyle	0.5773502691896258
1006	scottmcewen	0.5773502691896258
1006	jimdefelice	0.5773502691896258
954	catherinehardwicke	1.0
1109	markcottavaz	1.0
1000	leighbardugo	1.0
928	maggiestiefvater	1.0
1356	petervbrett	1.0
567	vanessadiffenbaugh	1.0
837	davidlevithan	1.0
756	juliekagawa	1.0
252	marissameyer	1.0
240	danbrown	1.0
684	rickriordan	1.0
655	allycondie	1.0
603	brandonsanderson	1.0
973	gretchenrubin	1.0
253	robertgalbraith	0.7071067811865475
253	jkrowling	0.7071067811865475
1195	louiseerdrich	1.0
816	hilarymantel	1.0
235	lianemoriarty	1.0
359	khaledhosseini	1.0
993	carolrifkabrunt	1.0
794	stephenking	1.0
892	malcolmgladwell	1.0
1170	taherehmafi	1.0
630	sherylsandberg	0.7071067811865475
630	nellscovell	0.7071067811865475
878	sylvianasar	1.0
105	veronicaroth	1.0
1263	jamessacorey	1.0
745	jennylawson	1.0
1081	kenfollett	1.0
1182	stephenking	1.0
1346	joeabercrombie	1.0
1230	joeabercrombie	1.0
1242	jhumpalahiri	1.0
1281	junotdaz	1.0
1152	mitchalbom	1.0
1330	richardcarlson	1.0
1350	garthnix	1.0
319	cassandraclare	1.0
673	chimamandangoziadichie	1.0
1169	jenniferlarmentrout	1.0
1092	johngrisham	1.0
870	doriskearnsgoodwin	0.7071067811865475
870	suzannetoren	0.7071067811865475
318	christinabakerkline	1.0
470	malalayousafzai	0.7071067811865475
470	christinalamb	0.7071067811865475
991	rainbowrowell	1.0
803	natsukitakaya	0.5773502691896258
803	aletheanibley	0.5773502691896258
803	athenanibley	0.5773502691896258
810	biscohatori	1.0
460	cassandraclare	1.0
607	cassandraclare	1.0
1268	emilygiffin	1.0
884	ransomriggs	1.0
970	brandonsanderson	1.0
678	gabriellezevin	1.0
285	graemesimsion	1.0
1040	davidsedaris	1.0
813	rainbowrowell	1.0
713	marielu	1.0
581	marissameyer	1.0
1002	marielu	1.0
1045	veronicaroth	1.0
850	robinsloan	1.0
702	jonasjonasson	0.7071067811865475
702	rodbradbury	0.7071067811865475
807	daveeggers	1.0
1328	terryhayes	1.0
348	elockhart	1.0
537	charlesduhigg	1.0
1331	adammansbach	0.7071067811865475
1331	ricardocorts	0.7071067811865475
1017	jojomoyes	1.0
437	suemonkkidd	1.0
610	danieljamesbrown	1.0
1385	davidmitchell	1.0
259	jamesdashner	1.0
376	jamesdashner	1.0
946	jamesdashner	1.0
1243	johnflanagan	1.0
988	robertjordan	0.7071067811865475
988	brandonsanderson	0.7071067811865475
1027	rickriordan	1.0
1192	rutasepetys	1.0
987	patrickness	0.5773502691896258
987	jimkay	0.5773502691896258
987	siobhandowd	0.5773502691896258
564	nedvizzini	1.0
141	andyweir	1.0
1347	stephenking	1.0
458	emilystjohnmandel	1.0
1212	karenjoyfowler	1.0
695	robertgalbraith	0.7071067811865475
695	jkrowling	0.7071067811865475
979	jodipicoult	1.0
623	stephenking	1.0
668	celesteng	1.0
836	racheljoyce	1.0
532	frankmiller	0.5
532	davidmazzucchelli	0.5
532	richmondlewis	0.5
532	dennisoneil	0.5
393	sarahjmaas	1.0
1241	billoreilly	0.7071067811865475
1241	martindugard	0.7071067811865475
931	lenadunham	0.7071067811865475
931	joanaavillez	0.7071067811865475
585	tsugumiohba	0.7071067811865475
585	takeshiobata	0.7071067811865475
720	titekubo	1.0
874	susannahcahalan	1.0
942	aliceclayton	1.0
811	marykubica	1.0
1349	michaellewis	1.0
858	piercebrown	1.0
1082	harukimurakami	0.7071067811865475
1082	philipgabriel	0.7071067811865475
352	amypoehler	1.0
61	paulahawkins	1.0
990	jasonfried	0.7071067811865475
990	davidheinemeierhansson	0.7071067811865475
1029	briankvaughan	0.7071067811865475
1029	fionastaples	0.7071067811865475
921	jenniferniven	0.7071067811865475
921		0.7071067811865475
920	mariekond	0.7071067811865475
920	cathyhirano	0.7071067811865475
830	kodykeplinger	1.0
841	jrward	1.0
334	sylviaday	1.0
1371	danariely	1.0
938	jaredmerski	1.0
539	colleenhoover	1.0
1165	jlynn	0.7071067811865475
1165	jenniferlarmentrout	0.7071067811865475
1285	katiemcgarry	1.0
536	victoriaaveyard	1.0
859	brentweeks	1.0
267	kristinhannah	1.0
827	jennyhan	1.0
965	scstephens	1.0
1129	johndrateliff	0.7071067811865475
1129	jrrtolkien	0.7071067811865475
1162	ellendegeneres	1.0
206	kieracass	1.0
1143	christinalauren	1.0
617	piperkerman	1.0
1062	kieracass	1.0
423	kieracass	1.0
506	kieracass	1.0
774	marissameyer	1.0
886	mrcarey	1.0
1044	mindykaling	1.0
926	jessicaknoll	1.0
566	jojomoyes	1.0
533	harperlee	1.0
1307	caitlinmoran	1.0
1252	katherineboo	1.0
583	beccafitzpatrick	1.0
842	sarahjmaas	1.0
262	lianemoriarty	1.0
1130	colleenhoover	1.0
1022	sarahjmaas	1.0
950	jandynelson	1.0
1220	laurengroff	1.0
1065	robertgalbraith	0.7071067811865475
1065	jkrowling	0.7071067811865475
1187	elenaferrante	0.7071067811865475
1187	anngoldstein	0.7071067811865475
1341	piercebrown	1.0
1326	eriklarson	1.0
812	abbiglines	1.0
1028	lianemoriarty	1.0
862	brandonsanderson	1.0
459	fredrikbackman	0.7071067811865475
459	henningkoch	0.7071067811865475
1306	asaharrison	1.0
438	lianemoriarty	1.0
279	johntiffany	0.5773502691896258
279	jackthorne	0.5773502691896258
279	jkrowling	0.5773502691896258
1174	emmacline	1.0
1345	karinslaughter	1.0
1076	cynthiadaprixsweeney	1.0
940	jojomoyes	1.0
752	sarahjmaas	1.0
1264	sarahjmaas	1.0
889	jrward	1.0
1291	jrward	1.0
861	jamiemcguire	1.0
1134	sylvainreynard	1.0
676	sylviaday	1.0
1104	eljames	1.0
8249	flannobrien	1.0
6318	robertaheinlein	1.0
3937	richardbachman	0.7071067811865475
3937	stephenking	0.7071067811865475
8049	brianherbert	0.7071067811865475
8049	kevinjanderson	0.7071067811865475
8766	brianherbert	0.7071067811865475
8766	kevinjanderson	0.7071067811865475
4613	richardmatheson	1.0
6611	garthennis	0.4082482904638631
6611	stevedillon	0.4082482904638631
6611	stevepugh	0.4082482904638631
6611	matthollingsworth	0.4082482904638631
6611	carlosezquerra	0.4082482904638631
6611	richardcase	0.4082482904638631
2806	breteastonellis	1.0
4700	douglaspreston	0.7071067811865475
4700	lincolnchild	0.7071067811865475
1642	tonimorrison	1.0
1657	davidfosterwallace	1.0
1856	augustenburroughs	1.0
4979	christophermoore	1.0
1477	charlesdickens	0.5773502691896258
1477	nicolabradbury	0.5773502691896258
1477	hablotknightbrowne	0.5773502691896258
8832	clivebarker	1.0
2416	rasalvatore	1.0
4257	rasalvatore	1.0
2215	judyblume	1.0
1580	henrikibsen	0.7071067811865475
1580	michaelmeyer	0.7071067811865475
1457	helenfielding	1.0
6644	juliascheeres	1.0
7354	owenwest	0.7071067811865475
7354	deankoontz	0.7071067811865475
9180	briancoffey	0.7071067811865475
9180	deankoontz	0.7071067811865475
2041	stephenking	1.0
8776	jankaron	1.0
6823	timlahaye	0.7071067811865475
6823	jerrybjenkins	0.7071067811865475
4289	timlahaye	0.7071067811865475
4289	jerrybjenkins	0.7071067811865475
1801	terrybrooks	1.0
4101	terrybrooks	1.0
2015	robertjameswaller	1.0
3585	willacather	1.0
1949	emforster	1.0
8591	lmmontgomery	1.0
5567	lmmontgomery	1.0
4014	lmmontgomery	1.0
1436	sophiekinsella	1.0
4139	michaelchabon	1.0
4057	amytan	1.0
4460	brianjacques	1.0
3562	brianjacques	1.0
3755	hermanmelville	1.0
1664	virginiawoolf	1.0
3580	louisamayalcott	1.0
1873	michaelchabon	1.0
2939	patconroy	1.0
3963	patconroy	1.0
3642	danieldefoe	1.0
1454	georgebernardshaw	1.0
3519	wsomersetmaugham	1.0
2571	lauraingallswilder	0.7071067811865475
2571	garthwilliams	0.7071067811865475
9623	thomaswolfe	1.0
1435	williamstyron	1.0
2063	petermayle	1.0
6604	isabelallende	0.7071067811865475
6604	margaretsayerspeden	0.7071067811865475
3237	dorothyallison	1.0
6299	tracychevalier	1.0
9478	benjaminhoff	1.0
2092	ellenhopkins	1.0
3796	ellenhopkins	1.0
3274	drseuss	1.0
1916	beverlycleary	0.5773502691896258
1916	louisdarling	0.5773502691896258
1916	tracydockray	0.5773502691896258
1549	lemonysnicket	0.7071067811865475
1549	bretthelquist	0.7071067811865475
1783	henryjames	0.7071067811865475
1783	patriciacrick	0.7071067811865475
3818	marystewart	1.0
1984	margaretwisebrown	0.7071067811865475
1984	clementhurd	0.7071067811865475
3215	sherrilynkenyon	1.0
1488	pdeastman	1.0
4802	tessgerritsen	1.0
2630	curtissittenfeld	1.0
6383	maevebinchy	1.0
2994	adrianatrigiani	1.0
5615	fannieflagg	1.0
6261	maevebinchy	1.0
2468	edgarallanpoe	1.0
4068	jeanwebster	1.0
3508	marcelproust	0.5773502691896258
3508	simonvance	0.5773502691896258
3508	lydiadavis	0.5773502691896258
1520	waltermmillerjr	1.0
3590	gntergrass	1.0
2027	italocalvino	0.7071067811865475
2027	williamweaver	0.7071067811865475
3428	tomrobbins	1.0
3472	flanneryoconnor	1.0
3628	billwatterson	1.0
7309	thomasmann	0.7071067811865475
7309	joachimneugroschel	0.7071067811865475
4515	philipkdick	1.0
1752	barbarakingsolver	1.0
4473	monicaali	1.0
2051	katherinedunn	1.0
9036	tcboyle	0.7071067811865475
9036	richardpoe	0.7071067811865475
3143	mmkaye	1.0
2353	neilgaiman	0.31622776601683794
2353	mattwagner	0.31622776601683794
2353	georgepratt	0.31622776601683794
2353	dickgiordano	0.31622776601683794
2353	kelleyjones	0.31622776601683794
2353	pcraigrussell	0.31622776601683794
2353	mikedringenberg	0.31622776601683794
2353	malcolmjonesiii	0.31622776601683794
2353	toddklein	0.31622776601683794
2353	harlanellison	0.31622776601683794
1572	neilgaiman	0.4082482904638631
1572	kelleyjones	0.4082482904638631
1572	charlesvess	0.4082482904638631
1572	colleendoran	0.4082482904638631
1572	malcolmjonesiii	0.4082482904638631
1572	steveerickson	0.4082482904638631
3082	neilgaiman	0.5
3082	jillthompson	0.5
3082	vincelocke	0.5
3082	peterstraub	0.5
3396	neilgaiman	0.2581988897471611
3396	mikeallred	0.2581988897471611
3396	garyamaro	0.2581988897471611
3396	markbuckingham	0.2581988897471611
3396	davidgiordano	0.2581988897471611
3396	tonyharris	0.2581988897471611
3396	steveleialoha	0.2581988897471611
3396	vincelocke	0.2581988897471611
