user_id	year	UA_year_val
11868	1892	3.0
11868	-441	4.0
11868	1874	4.0
11868	1868	6.0
11868	1924	2.0
11868	1864	7.0
11868	1812	4.0
11868	1848	3.0
11868	1957	8.0
11868	1722	4.0
11868	1947	3.0
11868	1808	3.0
11868	1913	3.0
11868	1485	3.0
11868	-458	5.0
11868	1896	3.0
11868	800	3.0
11868	-431	4.0
11868	1835	3.0
11868	1782	5.0
11868	1749	3.0
11868	1592	5.0
11868	1887	8.0
11868	1846	3.0
11868	1604	4.0
11868	1920	5.0
11868	1798	5.0
11868	1994	8.0
11868	1990	10.0
11868	1991	5.0
11868	1992	5.0
11868	1995	5.0
11868	1976	5.0
11868	1988	3.0
11868	1934	3.0
11868	-411	5.0
11868	1320	4.0
11868	1767	4.0
11868	1977	3.0
11868	1959	3.0
11868	1968	4.0
11868	1972	3.0
11868	1978	3.0
11868	1885	5.0
11927	1925	5.0
11927	1974	3.0
11927	1945	3.0
11927	1969	3.0
11927	1988	3.0
11927	2000	24.0
11927	1967	4.0
11927	1595	3.0
11927	1954	8.0
11927	1884	2.0
11927	1868	4.0
11927	1818	3.0
11927	1844	5.0
11927	1862	2.0
11927	1997	23.0
11927	2002	18.0
11927	2001	18.0
11927	2006	19.0
11927	2003	22.0
11927	1977	6.0
11927	1989	7.0
11927	1980	19.0
11927	1990	7.0
11927	1995	10.0
11927	1947	4.0
11927	2005	48.0
11927	1937	8.0
11927	1813	5.0
11927	1811	3.0
11927	1996	13.0
11927	1949	4.0
11927	1932	3.0
11927	1953	3.0
11927	1979	4.0
11927	1961	7.0
11927	1999	14.0
11927	2010	19.0
11927	2009	28.0
11927	2008	25.0
11927	2007	26.0
11927	1987	5.0
11927	1968	4.0
11927	1991	8.0
11927	1985	14.0
11927	1998	15.0
11927	2004	5.0
11927	1992	4.0
11927	1943	5.0
11927	1957	5.0
11927	1871	3.0
11927	1978	4.0
11927	1958	6.0
11927	1976	3.0
11927	1982	5.0
11927	2011	32.0
11927	2012	30.0
11927	1962	9.0
11927	2013	4.0
11927	1964	9.0
11927	1942	5.0
11927	1986	5.0
11927	1952	5.0
11927	1993	4.0
11927	1939	5.0
11927	1850	3.0
11927	1929	4.0
11927	1955	5.0
11927	1926	5.0
11927	1897	5.0
11927	1390	4.0
11927	1903	3.0
11927	2015	6.0
11945	1960	5.0
11945	1951	5.0
11945	1925	4.0
11945	1974	5.0
11945	1945	4.0
11945	1937	5.0
11945	1967	2.0
11945	1595	5.0
11945	1954	5.0
11945	1884	5.0
11945	1868	5.0
11945	1859	4.0
11945	1997	35.0
11945	2002	19.0
11945	2001	35.0
11945	2006	37.0
11945	1998	39.0
11945	1989	18.0
11945	2005	48.0
11945	1996	22.0
11945	2003	40.0
11945	1980	3.0
11945	2000	28.0
11945	1995	23.0
11945	1936	5.0
11945	1973	9.0
11945	1991	18.0
11945	1949	4.0
11945	1932	4.0
11945	1953	4.0
11945	1985	17.0
11945	1992	20.0
11945	2007	37.0
11945	2010	31.0
11945	1976	10.0
11945	2009	25.0
11945	1847	5.0
11945	2008	48.0
11945	1999	23.0
11945	1994	13.0
11945	1993	19.0
11945	2004	8.0
11945	1979	10.0
11945	1986	9.0
11945	1982	12.0
11945	1987	5.0
11945	1946	4.0
11945	-500	4.0
11945	1969	5.0
11945	1990	3.0
11945	1972	5.0
11945	2011	5.0
11945	1923	5.0
11945	1977	9.0
11945	1978	5.0
11945	1975	5.0
11945	1983	2.0
11945	1971	3.0
11945	1959	5.0
8510	1818	5.0
8510	1892	3.0
8510	1929	4.0
8510	1976	9.0
8510	2006	21.0
8510	1876	5.0
8510	1988	8.0
8510	1969	14.0
8510	1977	4.0
8510	1899	4.0
8510	1985	15.0
8510	1978	6.0
8510	1926	5.0
8510	1961	12.0
8510	1957	5.0
8510	1953	5.0
8510	1900	4.0
8510	1904	5.0
8510	1958	10.0
8510	1975	3.0
8510	1849	5.0
8510	1999	15.0
8510	1908	5.0
8510	1847	5.0
8510	2005	15.0
8510	1882	4.0
8510	1960	5.0
8510	2000	26.0
8510	1997	20.0
8510	1905	3.0
8510	1979	10.0
8510	1982	7.0
8510	1996	17.0
8510	1925	2.0
8510	2008	13.0
8510	1880	2.0
8510	1992	12.0
8510	1991	6.0
8510	1940	4.0
8510	1949	11.0
8510	2004	16.0
8510	1989	5.0
8510	1983	4.0
8510	1973	5.0
8510	1948	10.0
8510	2002	8.0
8510	2003	27.0
8510	1971	5.0
8510	1922	4.0
8510	1993	8.0
8510	1945	13.0
8510	1994	21.0
8510	1990	1.0
8510	1998	5.0
8510	1974	4.0
8510	1987	6.0
8510	2001	18.0
8510	1934	4.0
8510	1980	10.0
8510	1902	4.0
8510	1964	5.0
8510	2007	16.0
8510	1879	4.0
8510	1956	4.0
8510	1935	5.0
8510	1898	3.0
8510	1932	8.0
8510	1972	4.0
8510	1968	4.0
8510	1943	9.0
8510	1851	3.0
8510	1947	5.0
8510	1874	5.0
8510	1995	7.0
8510	1962	9.0
8510	1937	3.0
8510	1886	4.0
8510	1946	4.0
8510	1850	3.0
8510	1884	4.0
8510	2009	5.0
8510	1595	4.0
8510	1927	4.0
11999	1981	6.0
11999	2003	7.0
11999	1884	3.0
11999	1980	16.0
11999	1977	9.0
11999	1951	4.0
11999	1957	2.0
11999	1982	6.0
11999	1969	7.0
11999	1973	3.0
11999	1984	10.0
11999	1955	15.0
11999	1946	6.0
11999	1967	9.0
11999	1950	3.0
11999	1961	11.0
11999	1943	5.0
11999	1962	9.0
11999	1996	8.0
11999	1998	11.0
11999	1942	3.0
11999	1999	9.0
11999	1997	5.0
11999	1972	6.0
11999	1989	14.0
11999	1963	10.0
11999	1965	3.0
11999	1971	5.0
11999	1987	9.0
11999	1985	13.0
11999	1952	10.0
11999	1931	2.0
11999	1954	3.0
11999	1929	7.0
11999	1964	4.0
11999	1960	3.0
11999	1956	5.0
11999	1899	3.0
11999	1922	9.0
11999	1978	6.0
11999	1935	6.0
11999	1916	2.0
11999	1992	6.0
11999	1927	2.0
11999	1911	3.0
11999	1930	3.0
11999	1994	15.0
11999	1976	3.0
11999	1940	3.0
11999	2000	18.0
11999	1923	3.0
11999	1988	14.0
11999	1959	4.0
11999	1990	10.0
11999	1945	9.0
11999	1932	3.0
11999	1974	6.0
11999	1986	3.0
11999	1906	3.0
11999	1949	2.0
11999	1991	6.0
11999	1993	8.0
11999	1995	7.0
11999	1908	2.0
11999	1975	3.0
11999	1970	8.0
11999	1939	10.0
11999	1941	3.0
11999	1934	3.0
11999	2008	10.0
11999	2007	10.0
11999	2006	8.0
11999	2005	6.0
11999	2001	3.0
11999	1868	3.0
11999	1847	2.0
11999	1979	3.0
11999	2002	3.0
11999	1860	4.0
11999	2011	4.0
11999	2009	3.0
12471	2002	14.0
12471	2005	24.0
12471	1813	5.0
12471	2003	26.0
12471	1847	4.0
12471	1811	4.0
12471	1996	12.0
12471	1973	4.0
12471	1985	13.0
12471	1949	4.0
12471	1932	4.0
12471	1953	9.0
12471	1979	3.0
12471	2000	25.0
12471	2001	25.0
12471	2004	18.0
12471	1999	10.0
12471	2007	32.0
12471	1998	24.0
12471	2006	23.0
12471	2008	41.0
12471	1955	10.0
12471	1956	4.0
12471	1994	5.0
12471	1995	8.0
12471	1954	5.0
12471	1968	13.0
12471	1982	10.0
12471	1983	5.0
12471	1946	4.0
12471	1891	4.0
12471	2009	24.0
12471	1997	16.0
12471	1967	9.0
12471	2011	27.0
12471	1989	9.0
12471	1964	5.0
12471	1988	8.0
12471	1961	10.0
12471	1993	5.0
12471	1976	9.0
12471	1950	8.0
12471	1977	8.0
12471	1958	4.0
12471	2010	16.0
12471	1986	7.0
12471	1939	1.0
12471	1965	5.0
12471	1969	8.0
12471	1963	4.0
12471	1974	4.0
12471	1516	4.0
12471	1992	4.0
12471	1957	2.0
12471	1990	8.0
12471	1962	10.0
12471	2013	4.0
12471	1966	5.0
12471	1987	5.0
12471	1911	5.0
12471	1952	5.0
12471	1926	4.0
12471	1877	4.0
12471	2015	1.0
12471	1815	4.0
12471	2014	5.0
12471	1984	3.0
12476	2007	36.0
12476	2006	24.0
12476	2005	33.0
12476	2000	16.0
12476	2003	31.0
12476	2009	27.0
12476	2010	43.0
12476	1998	12.0
12476	1999	26.0
12476	2008	32.0
12476	1997	8.0
12476	1950	4.0
12476	2002	18.0
12476	1908	5.0
12476	1992	1.0
12476	2004	22.0
12476	2001	16.0
12476	1984	2.0
12476	1996	8.0
12476	1986	4.0
12476	1954	5.0
12476	1955	5.0
12476	1983	2.0
12476	1968	4.0
12476	1900	3.0
12476	2012	16.0
12476	2011	16.0
12476	1817	5.0
12476	1995	6.0
12476	1956	4.0
12476	1979	5.0
12476	1932	13.0
12476	1897	3.0
12476	1848	5.0
12476	1831	4.0
12476	1819	3.0
12476	1905	4.0
12476	1925	5.0
12476	1994	2.0
12476	1854	5.0
12476	1853	4.0
12476	1876	3.0
12476	1989	5.0
12476	1606	5.0
12476	1953	5.0
12476	1941	3.0
12476	1952	5.0
12874	1992	4.0
12874	1989	9.0
12874	1847	7.0
12874	1997	19.0
12874	1945	17.0
12874	1949	7.0
12874	1850	3.0
12874	1899	4.0
12874	1911	4.0
12874	1856	4.0
12874	-720	3.0
12874	-750	3.0
12874	1947	6.0
12874	1936	8.0
12874	1868	4.0
12874	1999	12.0
12874	2002	13.0
12874	2001	20.0
12874	1951	8.0
12874	2003	24.0
12874	1960	12.0
12874	1925	4.0
12874	2000	20.0
12874	2007	8.0
12874	2005	12.0
12874	1998	12.0
12874	2006	4.0
12874	2008	6.0
12874	1995	7.0
12874	1813	4.0
12874	1943	4.0
12874	1939	2.0
12874	1953	5.0
12874	1985	2.0
12874	1955	11.0
12874	1817	3.0
12874	1996	11.0
12874	1963	5.0
12874	1852	4.0
12874	1877	7.0
12874	1932	8.0
12874	1991	3.0
12874	1866	4.0
12874	1815	3.0
12874	1880	7.0
12874	2009	4.0
12874	1603	2.0
12874	1860	4.0
12874	1605	3.0
12874	1859	3.0
12874	1964	4.0
12874	1908	4.0
12874	1865	4.0
12874	1962	7.0
12874	1862	4.0
12874	1595	5.0
12874	1952	11.0
12874	1884	4.0
12874	1956	4.0
12874	1600	2.0
12874	1811	2.0
12874	1961	3.0
12874	1869	3.0
12874	1974	4.0
12874	1892	4.0
12874	1606	2.0
12874	1876	8.0
12874	1969	8.0
12874	1308	2.0
12874	1915	3.0
12874	1922	6.0
12874	1926	7.0
12874	1929	2.0
12874	1895	3.0
12874	1957	11.0
12874	1916	2.0
12874	1854	4.0
12874	1990	5.0
12874	1977	4.0
12874	1973	4.0
12874	1667	3.0
12874	1976	4.0
12874	1979	4.0
12874	1959	3.0
12874	1981	4.0
12874	-762	3.0
12874	1970	11.0
12874	975	2.0
12874	1808	3.0
12874	1814	3.0
12874	-300	3.0
12874	1928	4.0
12874	1513	3.0
12874	1843	3.0
12874	1927	5.0
12874	-17	3.0
12874	-430	2.0
12874	-400	3.0
12874	1909	3.0
12874	1902	4.0
12874	1937	6.0
12874	1818	2.0
12874	1390	2.0
12874	1946	4.0
12874	1950	8.0
12874	1954	4.0
12874	1942	2.0
12874	1759	2.0
12874	1593	2.0
12874	1851	3.0
12874	1879	3.0
12874	1935	4.0
12874	1913	4.0
12874	8	2.0
12874	1938	3.0
12874	-431	2.0
12874	1886	2.0
12874	1353	2.0
12874	1604	2.0
12874	1910	4.0
12874	1900	4.0
12874	1901	4.0
12874	1664	2.0
12874	1590	2.0
12874	1904	4.0
12874	1890	3.0
12946	1960	13.0
12946	1951	14.0
12946	1925	5.0
12946	1945	9.0
12946	1974	1.0
12946	1937	10.0
12946	1988	4.0
12946	2000	17.0
12946	1954	20.0
12946	1884	5.0
12946	1868	5.0
12946	-720	3.0
12946	1818	3.0
12946	1862	5.0
12946	1997	38.0
12946	2002	13.0
12946	2001	21.0
12946	2006	32.0
12946	2005	37.0
12946	2003	24.0
12946	1977	7.0
12946	1980	4.0
12946	1947	9.0
12946	1996	11.0
12946	1995	5.0
12946	1813	5.0
12946	1847	9.0
12946	1811	5.0
12946	1949	9.0
12946	1953	19.0
12946	1932	7.0
12946	2007	27.0
12946	1999	12.0
12946	1998	22.0
12946	2008	20.0
12946	1871	4.0
12946	1891	4.0
12946	1989	8.0
12946	1962	5.0
12946	1908	10.0
12946	1939	9.0
12946	1963	4.0
12946	1952	15.0
12946	1956	5.0
12946	1972	8.0
12946	1911	5.0
12946	1943	5.0
12946	1815	5.0
12946	1851	5.0
12946	1967	9.0
12946	1860	5.0
12946	2004	4.0
12946	1892	4.0
12946	1850	4.0
12946	1876	5.0
12946	1955	10.0
12946	1966	4.0
12946	2009	4.0
12946	1926	8.0
12946	1957	9.0
12946	1970	12.0
12946	1961	3.0
12946	1904	4.0
12946	1987	4.0
12946	1971	9.0
12946	1900	4.0
12946	1942	10.0
12946	1838	4.0
12946	1918	4.0
12946	1905	4.0
12946	1990	9.0
12946	1973	10.0
12946	1726	4.0
12946	1852	5.0
12946	1880	5.0
12946	1978	8.0
12946	1994	4.0
12946	1985	3.0
12946	1909	10.0
12946	1958	4.0
12946	1886	4.0
12946	1935	4.0
12946	1969	3.0
12946	1986	3.0
12946	1913	4.0
12946	1826	4.0
13034	1980	8.0
13034	2003	7.0
13034	1997	20.0
13034	1947	7.0
13034	1965	4.0
13034	2001	15.0
13034	1813	5.0
13034	1847	9.0
13034	1811	5.0
13034	1996	14.0
13034	1936	5.0
13034	1960	8.0
13034	1951	4.0
13034	1925	4.0
13034	1937	8.0
13034	1595	3.0
13034	1954	8.0
13034	1884	4.0
13034	1851	8.0
13034	1818	3.0
13034	2002	3.0
13034	2004	10.0
13034	1989	9.0
13034	2007	6.0
13034	1974	5.0
13034	2000	5.0
13034	2009	8.0
13034	1998	3.0
13034	1999	16.0
13034	1987	16.0
13034	1992	4.0
13034	1850	7.0
13034	1815	4.0
13034	-720	2.0
13034	1859	6.0
13034	1860	3.0
13034	1817	8.0
13034	1939	4.0
13034	1891	7.0
13034	1897	7.0
13034	1814	4.0
13034	1877	9.0
13034	1911	4.0
13034	1876	3.0
13034	1952	15.0
13034	-750	3.0
13034	1969	7.0
13034	1838	2.0
13034	1961	8.0
13034	1390	3.0
13034	1908	4.0
13034	1953	4.0
13034	1882	3.0
13034	1856	3.0
13034	1603	6.0
13034	1726	3.0
13034	1886	3.0
13034	2005	19.0
13034	2006	9.0
13034	1983	4.0
13034	2008	3.0
13034	1973	7.0
13034	1869	6.0
13034	1849	3.0
13034	1853	4.0
13034	1831	4.0
13034	1846	3.0
13034	1881	4.0
13034	1843	4.0
13034	1819	7.0
13034	1835	4.0
13034	1848	3.0
13034	1842	4.0
13034	1872	3.0
13034	1852	3.0
13034	1874	4.0
13034	1880	4.0
13034	1871	7.0
13034	1993	4.0
13034	1964	4.0
13034	1943	4.0
13034	1963	4.0
13034	1962	4.0
13034	1978	5.0
13034	1982	12.0
13034	1977	4.0
13034	1923	4.0
13034	1957	8.0
13034	1970	4.0
13034	1929	8.0
13034	1904	4.0
13034	1900	4.0
13034	1975	8.0
13034	1986	8.0
13034	1854	4.0
13034	1940	4.0
13034	1979	4.0
13034	1976	5.0
13034	1972	4.0
13034	1967	4.0
13034	1922	4.0
13034	1995	6.0
13034	1991	7.0
13034	1902	3.0
13034	1994	7.0
13034	1990	3.0
13274	1516	3.0
13274	1974	8.0
13274	2004	21.0
13274	1926	5.0
13274	1939	4.0
13274	1994	8.0
13274	1844	4.0
13274	1987	18.0
13274	1815	4.0
13274	2006	35.0
13274	1985	11.0
13274	2005	31.0
13274	1977	4.0
13274	2009	43.0
13274	1937	4.0
13274	1995	7.0
13274	1975	9.0
13274	1929	7.0
13274	1976	4.0
13274	2008	36.0
13274	1817	3.0
13274	1998	21.0
13274	1954	4.0
13274	1980	12.0
13274	1818	4.0
13274	2007	29.0
13274	1990	10.0
13274	2000	12.0
13274	1983	6.0
13274	1997	18.0
13274	1851	6.0
13274	1972	4.0
13274	1962	4.0
13274	1936	3.0
13274	1996	7.0
13274	1931	4.0
13274	1999	13.0
13274	1979	15.0
13274	2001	17.0
13274	1988	5.0
13274	2003	11.0
13274	1982	8.0
13274	1945	4.0
13274	1965	4.0
13274	-720	3.0
13274	1947	5.0
13274	2010	36.0
13274	1969	8.0
13274	1963	3.0
13274	2002	9.0
13274	1981	3.0
13274	1986	4.0
13274	1951	3.0
13274	1992	6.0
13274	1930	4.0
13274	1855	3.0
13274	1955	3.0
13274	1989	9.0
13274	1940	4.0
13274	1906	4.0
13274	1912	3.0
13274	1991	5.0
13274	2011	17.0
13282	1988	7.0
13282	2000	2.0
13282	1967	4.0
13282	1595	9.0
13282	1954	5.0
13282	1884	4.0
13282	1868	4.0
13282	-720	5.0
13282	1818	3.0
13282	1859	3.0
13282	1844	2.0
13282	1862	4.0
13282	1851	4.0
13282	1997	7.0
13282	2002	6.0
13282	2001	5.0
13282	2006	23.0
13282	1998	3.0
13282	2005	42.0
13282	1955	5.0
13282	1996	9.0
13282	2003	20.0
13282	1989	8.0
13282	1990	2.0
13282	1937	1.0
13282	1995	2.0
13282	1813	5.0
13282	1847	10.0
13282	1811	5.0
13282	1936	5.0
13282	1973	5.0
13282	1991	3.0
13282	1949	5.0
13282	2008	46.0
13282	2009	67.0
13282	1999	5.0
13282	1606	4.0
13282	1815	5.0
13282	2012	43.0
13282	2011	110.0
13282	2010	81.0
13282	2007	19.0
13282	1947	5.0
13282	2004	4.0
13282	1877	4.0
13282	1953	5.0
13282	1865	5.0
13282	1812	5.0
13282	1835	5.0
13282	-560	5.0
13282	-750	5.0
13282	8	5.0
13282	-440	5.0
13282	2013	58.0
13282	1971	4.0
13282	2014	60.0
13776	2010	15.0
13776	2002	10.0
13776	2001	11.0
13776	2009	6.0
13776	2003	17.0
13776	1995	30.0
13776	1986	8.0
13776	1989	16.0
13776	1976	7.0
13776	1850	4.0
13776	1996	24.0
13776	1891	4.0
13776	1980	7.0
13776	1964	4.0
13776	1960	8.0
13776	1942	4.0
13776	1915	8.0
13776	1813	4.0
13776	1966	4.0
13776	1926	8.0
13776	1977	12.0
13776	1999	24.0
13776	1929	4.0
13776	1849	4.0
13776	1985	11.0
13776	1971	7.0
13776	2005	4.0
13776	1940	8.0
13776	1949	7.0
13776	1982	12.0
13776	1979	8.0
13776	1909	4.0
13776	1967	4.0
13776	1988	7.0
13776	1970	11.0
13776	1922	4.0
13776	1905	4.0
13776	1920	4.0
13776	1951	7.0
13776	1994	18.0
13776	1975	4.0
13776	1947	9.0
13776	1987	11.0
13776	1843	4.0
13776	2006	4.0
13776	1993	10.0
13776	1958	9.0
13776	1945	4.0
13776	1908	4.0
13776	1991	15.0
13776	1950	10.0
13776	1990	7.0
13776	1831	4.0
13776	1895	7.0
13776	1881	8.0
13776	1925	4.0
13776	1868	4.0
13776	1959	4.0
13776	1981	7.0
13776	1954	4.0
13776	1978	11.0
13776	1998	11.0
13776	1957	4.0
13776	2000	10.0
13776	1992	18.0
13776	1933	3.0
13776	1997	10.0
13776	1944	3.0
13776	1948	3.0
13776	1974	3.0
13776	1839	3.0
13776	1593	4.0
13776	1826	4.0
13776	1973	4.0
13776	1956	4.0
13776	1965	4.0
13776	1969	3.0
13776	1961	6.0
13776	2007	3.0
13776	1938	4.0
13776	1932	4.0
13776	1955	4.0
13776	1963	3.0
13776	1901	3.0
13776	1937	4.0
13776	1928	4.0
13776	1984	4.0
13776	1894	4.0
13776	2004	3.0
13794	1960	5.0
13794	1951	2.0
13794	1925	2.0
13794	1945	11.0
13794	1937	8.0
13794	1967	6.0
13794	1595	6.0
13794	1954	5.0
13794	1884	4.0
13794	1868	3.0
13794	1859	2.0
13794	1818	4.0
13794	1997	11.0
13794	2002	9.0
13794	1998	7.0
13794	1989	12.0
13794	1955	9.0
13794	2003	17.0
13794	1977	6.0
13794	1988	11.0
13794	1990	9.0
13794	1947	9.0
13794	2005	13.0
13794	2001	11.0
13794	1813	4.0
13794	1847	8.0
13794	1811	4.0
13794	1936	4.0
13794	1949	3.0
13794	1932	2.0
13794	1953	2.0
13794	1979	3.0
13794	1996	16.0
13794	2006	3.0
13794	2007	9.0
13794	2008	2.0
13794	1866	2.0
13794	1952	3.0
13794	1939	11.0
13794	1891	6.0
13794	1897	5.0
13794	1877	3.0
13794	1943	4.0
13794	1815	3.0
13794	1985	7.0
13794	1605	3.0
13794	1892	6.0
13794	1982	14.0
13794	1817	6.0
13794	2000	16.0
13794	1606	4.0
13794	1995	7.0
13794	1969	8.0
13794	1876	5.0
13794	1964	7.0
13794	1980	6.0
13794	1929	4.0
13794	1931	4.0
13794	1899	1.0
13794	1895	6.0
13794	1390	3.0
13794	1856	2.0
13794	1978	9.0
13794	1882	3.0
13794	1838	2.0
13794	1855	3.0
13794	1976	7.0
13794	1916	1.0
13794	1972	5.0
13794	1986	4.0
13794	1961	10.0
13794	1970	4.0
13794	1934	8.0
13794	1992	3.0
13794	1993	16.0
13794	1814	4.0
13794	1623	3.0
13794	1994	8.0
13794	1948	7.0
13794	1991	13.0
13794	1719	2.0
13794	1928	4.0
13794	1999	7.0
13794	1908	3.0
13794	1902	6.0
13794	1599	8.0
13794	1874	4.0
13794	1596	4.0
13794	1987	8.0
13794	1981	3.0
13794	1910	3.0
13794	1962	2.0
13794	1894	4.0
13794	1924	5.0
13794	1966	6.0
13794	1886	2.0
13794	1971	4.0
13794	1848	1.0
13991	1937	18.0
13991	1988	13.0
13991	1969	10.0
13991	2002	13.0
13991	1997	24.0
13991	2001	32.0
13991	2006	33.0
13991	1998	24.0
13991	1989	17.0
13991	2003	23.0
13991	1977	9.0
13991	1995	9.0
13991	1813	4.0
13991	1847	4.0
13991	1996	24.0
13991	1811	4.0
13991	1953	8.0
13991	1911	4.0
13991	1943	4.0
13991	1957	8.0
13991	1963	7.0
13991	1869	4.0
13991	1962	7.0
13991	2005	21.0
13991	2004	8.0
13991	1978	11.0
13991	1982	14.0
13991	1860	4.0
13991	1954	4.0
13991	1939	5.0
13991	1952	4.0
13991	1891	4.0
13991	1932	4.0
13991	2007	23.0
13991	1961	8.0
13991	2000	13.0
13991	1849	4.0
13991	2009	9.0
13991	1931	5.0
13991	1966	7.0
13991	1985	17.0
13991	1923	5.0
13991	1987	17.0
13991	1946	3.0
13991	1926	4.0
13991	1999	17.0
13991	1986	17.0
13991	1899	3.0
13991	2008	13.0
13991	1976	12.0
13991	1972	3.0
13991	1967	3.0
13991	1951	4.0
13991	1947	9.0
13991	1949	5.0
13991	1920	4.0
13991	1895	3.0
13991	1994	13.0
13991	1991	7.0
13991	1945	9.0
13991	1958	8.0
13991	1928	4.0
13991	1853	4.0
13991	1908	4.0
13991	1971	4.0
13991	1859	4.0
13991	1975	8.0
13991	-400	4.0
13991	1919	4.0
13991	1910	8.0
13991	1980	4.0
13991	1979	7.0
13991	1993	3.0
13991	1992	13.0
13991	1871	4.0
13991	1924	4.0
13991	1886	3.0
13991	1990	4.0
13991	1981	3.0
13991	1983	6.0
13991	1973	4.0
13991	2011	5.0
14248	1955	6.0
14248	1937	13.0
14248	1969	13.0
14248	1962	15.0
14248	1985	11.0
14248	1954	8.0
14248	1996	16.0
14248	1942	4.0
14248	1957	5.0
14248	1998	5.0
14248	1972	4.0
14248	1989	22.0
14248	1963	7.0
14248	1952	10.0
14248	1980	9.0
14248	1965	9.0
14248	1956	8.0
14248	1958	3.0
14248	1987	7.0
14248	1978	10.0
14248	1922	7.0
14248	1931	4.0
14248	1943	4.0
14248	1926	4.0
14248	1929	11.0
14248	1899	3.0
14248	1908	4.0
14248	1982	4.0
14248	1997	9.0
14248	1961	4.0
14248	1940	4.0
14248	1915	3.0
14248	1988	11.0
14248	1971	7.0
14248	1990	4.0
14248	1916	4.0
14248	1927	4.0
14248	1967	4.0
14248	1992	4.0
14248	2003	17.0
14248	2007	7.0
14248	2002	15.0
14248	2001	27.0
14248	2009	4.0
14248	2005	20.0
14248	2004	4.0
14248	2000	7.0
14248	2006	3.0
14248	1993	7.0
14248	1813	5.0
14248	1847	10.0
14248	1865	4.0
14248	1891	4.0
14248	1844	5.0
14248	1862	5.0
14248	1938	7.0
14248	1850	4.0
14248	1884	4.0
14248	1866	5.0
14248	1860	5.0
14248	1897	3.0
14248	1818	3.0
14248	1877	5.0
14248	1976	13.0
14248	1811	5.0
14248	1895	3.0
14248	1869	5.0
14248	1977	9.0
14248	1995	8.0
14248	1880	4.0
14248	1852	4.0
14248	1859	9.0
14248	1831	5.0
14248	1984	4.0
14248	2008	4.0
14248	1605	4.0
14248	1974	8.0
14248	1390	3.0
14248	-750	4.0
14248	1308	3.0
14248	1959	2.0
14248	1960	4.0
14248	1999	4.0
14248	1975	5.0
14248	1934	7.0
14248	1994	4.0
14248	1905	5.0
14248	1876	4.0
14248	1920	5.0
14248	1819	3.0
14248	1966	4.0
14248	609	5.0
14248	1848	4.0
14248	1513	4.0
14248	1623	5.0
14248	1925	3.0
14248	-500	3.0
14248	1595	3.0
14248	1835	4.0
14248	1906	5.0
14248	1516	4.0
14248	1762	4.0
14248	1787	4.0
14248	1946	5.0
14248	-17	3.0
14248	1949	4.0
14248	-400	5.0
14248	1886	4.0
14248	1667	3.0
14248	8	3.0
14248	975	5.0
14248	1600	5.0
14248	1945	5.0
14248	1930	4.0
14248	1968	3.0
14248	1991	3.0
14248	1928	4.0
14248	1970	4.0
14372	1997	20.0
14372	2005	24.0
14372	1977	7.0
14372	1964	10.0
14372	1908	3.0
14372	1865	4.0
14372	1956	5.0
14372	1962	8.0
14372	1939	4.0
14372	1952	12.0
14372	1963	5.0
14372	1891	4.0
14372	1600	5.0
14372	1897	5.0
14372	2007	11.0
14372	1958	7.0
14372	1911	4.0
14372	1960	7.0
14372	1996	17.0
14372	1943	3.0
14372	1985	15.0
14372	1957	8.0
14372	1989	9.0
14372	1922	9.0
14372	1978	10.0
14372	1860	3.0
14372	1938	8.0
14372	1955	10.0
14372	2000	8.0
14372	1954	5.0
14372	1976	7.0
14372	1849	8.0
14372	1973	5.0
14372	1980	22.0
14372	2003	8.0
14372	1966	6.0
14372	1982	12.0
14372	1900	4.0
14372	1923	4.0
14372	1856	3.0
14372	1390	4.0
14372	1970	6.0
14372	1969	9.0
14372	1992	22.0
14372	1987	8.0
14372	1975	9.0
14372	1946	9.0
14372	1926	3.0
14372	1999	9.0
14372	1998	12.0
14372	1882	3.0
14372	2001	14.0
14372	1899	3.0
14372	1903	3.0
14372	1961	4.0
14372	1972	11.0
14372	1979	3.0
14372	1959	8.0
14372	1726	3.0
14372	1953	3.0
14372	1967	6.0
14372	1991	6.0
14372	1993	9.0
14372	2006	8.0
14372	1994	14.0
14372	1971	5.0
14372	1948	3.0
14372	1988	12.0
14372	1906	3.0
14372	1719	3.0
14372	1945	3.0
14372	1928	4.0
14372	1831	4.0
14372	1927	4.0
14372	1990	6.0
14372	1599	4.0
14372	1965	4.0
14372	1984	6.0
14372	1877	3.0
14372	1909	3.0
14372	1889	5.0
14372	1919	4.0
14372	1819	3.0
14372	1986	3.0
14372	1981	3.0
14372	1812	4.0
14372	1876	4.0
14372	1847	4.0
14372	1950	4.0
14372	1951	3.0
14372	2010	6.0
14372	1918	5.0
14372	1924	6.0
14372	1623	5.0
14372	1848	3.0
14372	2008	3.0
14372	1968	3.0
14372	1995	4.0
14372	1843	4.0
14546	2000	13.0
14546	2009	33.0
14546	1965	10.0
14546	2004	10.0
14546	2002	10.0
14546	2012	15.0
14546	2003	37.0
14546	1960	10.0
14546	2006	48.0
14546	1982	15.0
14546	1925	2.0
14546	1951	2.0
14546	1945	5.0
14546	1932	10.0
14546	1884	5.0
14546	1954	20.0
14546	1600	5.0
14546	1937	8.0
14546	1897	5.0
14546	1947	5.0
14546	1958	6.0
14546	1991	10.0
14546	-750	5.0
