book_id	year	TF_year_val
5924	1992	1.0
9363	1986	1.0
3033	1979	1.0
1417	2008	1.0
8837	1956	1.0
2018	2012	1.0
2943	2011	1.0
1963	1990	1.0
4538	2010	1.0
8733	1903	1.0
5524	1997	1.0
3664	2007	1.0
5028	1982	1.0
6335	1988	1.0
1761	2011	1.0
8879	1985	1.0
2642	2001	1.0
6164	2002	1.0
2684	2000	1.0
5383	2001	1.0
7308	2007	1.0
7880	2007	1.0
4055	1992	1.0
5432	2009	1.0
5550	1964	1.0
1413	2011	1.0
5058	2009	1.0
2044	2007	1.0
1814	2011	1.0
6579	2005	1.0
9516	2003	1.0
5667	1997	1.0
5685	1989	1.0
1972	1993	1.0
4253	2002	1.0
9679	-500	1.0
3271	2008	1.0
2549	1998	1.0
3105	2008	1.0
7660	2005	1.0
9281	-458	1.0
2384	2011	1.0
1686	1995	1.0
3168	2010	1.0
4065	2005	1.0
4361	1985	1.0
5478	2004	1.0
3040	2012	1.0
4290	1923	1.0
6119	1895	1.0
6429	\N	1.0
7905	2012	1.0
4405	2010	1.0
4447	1966	1.0
4468	1990	1.0
2737	2003	1.0
2785	2009	1.0
4659	2012	1.0
5933	2003	1.0
3741	2011	1.0
7092	1988	1.0
1439	2012	1.0
1636	2008	1.0
2126	2008	1.0
7297	1959	1.0
4153	1996	1.0
2502	2012	1.0
8870	1967	1.0
8656	1998	1.0
9428	1981	1.0
3799	1820	1.0
3061	1940	1.0
3989	1998	1.0
2230	1965	1.0
2404	2012	1.0
4188	1994	1.0
3991	2004	1.0
3023	1889	1.0
2500	2011	1.0
6691	2011	1.0
1743	2013	1.0
3418	2001	1.0
5582	2004	1.0
5612	2000	1.0
6238	1996	1.0
1541	2011	1.0
3121	2011	1.0
8471	1893	1.0
4825	2010	1.0
6338	2007	1.0
2447	2011	1.0
5782	1985	1.0
8750	1996	1.0
4416	1996	1.0
6987	1996	1.0
7245	1974	1.0
8382	2002	1.0
3467	2012	1.0
2993	1948	1.0
4449	2012	1.0
2871	2011	1.0
1874	2013	1.0
3971	1978	1.0
5984	2012	1.0
6042	2000	1.0
5392	1991	1.0
7176	1796	1.0
4220	1997	1.0
4215	1986	1.0
2825	2000	1.0
2917	2006	1.0
3118	2013	1.0
6985	2000	1.0
3578	1990	1.0
6192	2004	1.0
1673	2013	1.0
3291	1990	1.0
1744	2000	1.0
7545	2014	1.0
6773	2013	1.0
5029	2001	1.0
7741	2001	1.0
7469	1991	1.0
8553	2011	1.0
2054	2005	1.0
1702	2012	1.0
8314	2014	1.0
2108	1914	1.0
1516	2007	1.0
5105	2014	1.0
7710	2004	1.0
7827	1986	1.0
2793	2013	1.0
4217	1972	1.0
1511	2014	1.0
4755	1983	1.0
4002	2014	1.0
3950	2007	1.0
4318	2013	1.0
2071	2012	1.0
1400	2014	1.0
1941	2013	1.0
3155	2014	1.0
3961	2014	1.0
1527	2014	1.0
6166	-750	1.0
6222	2011	1.0
2160	2012	1.0
7244	2013	1.0
8974	2011	1.0
4811	1988	1.0
6741	2006	1.0
4323	2014	1.0
9906	1999	1.0
2153	2012	1.0
2826	2013	1.0
5246	2014	1.0
5434	2003	1.0
4362	2012	1.0
4373	2014	1.0
9451	1992	1.0
6090	2012	1.0
4721	2008	1.0
4160	1997	1.0
9130	2014	1.0
7238	2000	1.0
7080	1976	1.0
5833	1963	1.0
9488	2014	1.0
3059	2006	1.0
1729	2015	1.0
5350	2015	1.0
6799	2015	1.0
8150	1999	1.0
6172	2008	1.0
8467	2013	1.0
4751	2013	1.0
2086	1996	1.0
2677	2001	1.0
7949	1946	1.0
5443	1976	1.0
1886	1996	1.0
3551	1992	1.0
1620	1977	1.0
3750	1997	1.0
7162	2000	1.0
6023	1989	1.0
2424	2006	1.0
3904	1939	1.0
5155	2003	1.0
9295	1994	1.0
3036	2003	1.0
1989	1999	1.0
6887	2000	1.0
2285	1986	1.0
2453	1985	1.0
3657	1974	1.0
2235	1936	1.0
4240	1941	1.0
7353	1603	1.0
3203	1998	1.0
6833	1984	1.0
8987	1987	1.0
1900	1993	1.0
3079	1935	1.0
3521	1996	1.0
1592	1996	1.0
2594	1992	1.0
1925	1989	1.0
7534	1992	1.0
1689	2007	1.0
4227	2007	1.0
7771	1998	1.0
3002	1913	1.0
2681	2007	1.0
3314	2003	1.0
1519	1995	1.0
1852	2007	1.0
4202	1998	1.0
4578	1992	1.0
4865	1927	1.0
1878	1898	1.0
5458	1886	1.0
3387	1961	1.0
9995	1924	1.0
2475	1959	1.0
2466	1922	1.0
5425	1940	1.0
3020	1915	1.0
2440	1988	1.0
4634	1943	1.0
4395	1992	1.0
4359	1920	1.0
1526	1871	1.0
1518	1962	1.0
3791	2002	1.0
2671	1990	1.0
5216	2006	1.0
1398	2006	1.0
4114	2004	1.0
2282	2009	1.0
4301	1954	1.0
2278	2002	1.0
3452	2001	1.0
3583	2001	1.0
1604	2007	1.0
1959	2009	1.0
1633	1995	1.0
3767	1995	1.0
3313	2008	1.0
6454	1988	1.0
2087	2000	1.0
4487	1962	1.0
3643	1974	1.0
2464	1960	1.0
3676	1900	1.0
2729	1924	1.0
4503	1749	1.0
2403	1924	1.0
6590	1990	1.0
3333	2004	1.0
9966	1999	1.0
2188	1993	1.0
3417	1999	1.0
3406	2003	1.0
3892	1992	1.0
6502	1938	1.0
2937	1993	1.0
3565	1947	1.0
1842	2002	1.0
7832	1915	1.0
4189	1992	1.0
3268	2007	1.0
1648	1942	1.0
2467	1957	1.0
2226	1995	1.0
5707	2004	1.0
1986	2006	1.0
1719	1983	1.0
1450	2008	1.0
2336	-400	1.0
6620	1994	1.0
6220	1997	1.0
5027	1999	1.0
3889	1993	1.0
4848	1970	1.0
2023	1986	1.0
2010	1960	1.0
3570	2006	1.0
5012	2008	1.0
1597	1989	1.0
2988	1930	1.0
2385	1988	1.0
4110	2005	1.0
2425	2004	1.0
3692	1987	1.0
2284	2006	1.0
9864	2001	1.0
2623	1992	1.0
3252	1876	1.0
8916	1590	1.0
2009	2006	1.0
1578	1987	1.0
1922	2005	1.0
4512	2007	1.0
3556	2001	1.0
4506	1986	1.0
1531	2003	1.0
5704	1937	1.0
8306	1970	1.0
3542	2001	1.0
1432	1848	1.0
4270	1945	1.0
2346	2009	1.0
3686	2009	1.0
1867	2008	1.0
5961	1934	1.0
4440	2003	1.0
8592	2001	1.0
2184	1999	1.0
8256	2007	1.0
5171	2003	1.0
8514	1993	1.0
1600	1999	1.0
4134	1999	1.0
7492	2005	1.0
2383	2003	1.0
4422	2006	1.0
5501	2010	1.0
6057	1981	1.0
8625	1971	1.0
5863	1975	1.0
4502	2009	1.0
5559	2010	1.0
9923	1996	1.0
4162	2008	1.0
4464	1968	1.0
4970	2011	1.0
2952	1860	1.0
6909	1921	1.0
6682	2010	1.0
1758	1993	1.0
2295	1995	1.0
4931	1931	1.0
2428	2010	1.0
3711	2010	1.0
1917	2009	1.0
4476	1969	1.0
5211	1999	1.0
3579	2006	1.0
7504	1942	1.0
8331	2005	1.0
9193	2007	1.0
7350	1978	1.0
4598	1964	1.0
4180	1982	1.0
2311	1938	1.0
5860	1980	1.0
3673	2009	1.0
5686	1991	1.0
4375	1971	1.0
5864	1942	1.0
2541	1960	1.0
5492	1960	1.0
1726	1997	1.0
1504	2006	1.0
5056	2003	1.0
1618	1993	1.0
6125	2004	1.0
4639	1999	1.0
2543	2010	1.0
2714	2011	1.0
2283	2010	1.0
1738	2009	1.0
1650	1906	1.0
6400	2000	1.0
9439	2005	1.0
2823	1993	1.0
5840	1908	1.0
4121	2002	1.0
2405	2006	1.0
4680	2003	1.0
7704	1996	1.0
6876	1938	1.0
2698	1972	1.0
1461	1894	1.0
5003	1975	1.0
4687	2000	1.0
1715	2004	1.0
3925	1988	1.0
4040	1998	1.0
4727	1781	1.0
5198	1984	1.0
2508	1973	1.0
3161	2012	1.0
6750	2009	1.0
3866	2008	1.0
3988	1976	1.0
3693	2011	1.0
4194	2000	1.0
7505	2003	1.0
6374	1999	1.0
4234	2005	1.0
2459	1961	1.0
5047	2002	1.0
2581	2010	1.0
6770	2006	1.0
3283	2010	1.0
4005	2004	1.0
6791	2004	1.0
3602	2010	1.0
5637	-500	1.0
2998	2010	1.0
3862	2010	1.0
3289	2003	1.0
7143	1981	1.0
2858	2009	1.0
1565	2012	1.0
3776	1962	1.0
2699	2011	1.0
2595	1973	1.0
2286	1774	1.0
3941	1995	1.0
6726	1999	1.0
2412	2012	1.0
2687	2010	1.0
4022	2008	1.0
4389	2008	1.0
6736	1952	1.0
1594	2004	1.0
8510	2005	1.0
6430	2004	1.0
1553	1995	1.0
3258	2000	1.0
3683	2010	1.0
6152	2011	1.0
8294	2006	1.0
9721	1998	1.0
4932	2008	1.0
4832	1930	1.0
4554	2006	1.0
4431	2006	1.0
4661	1994	1.0
6575	1943	1.0
2790	2008	1.0
5620	2012	1.0
5962	2008	1.0
7210	1884	1.0
7421	2012	1.0
2131	1862	1.0
2619	2007	1.0
2125	1964	1.0
4445	1966	1.0
4428	2011	1.0
1613	2007	1.0
9780	1930	1.0
5573	1998	1.0
3737	1996	1.0
7220	2011	1.0
1807	2011	1.0
6861	2010	1.0
2207	2012	1.0
2863	2000	1.0
4696	2009	1.0
5467	2011	1.0
5481	2002	1.0
7048	2008	1.0
2120	2010	1.0
2599	2013	1.0
6195	1927	1.0
2811	1988	1.0
9298	1941	1.0
3753	2005	1.0
6609	2010	1.0
6788	1890	1.0
3725	2010	1.0
4284	1900	1.0
6361	1996	1.0
6988	2007	1.0
3735	1982	1.0
2376	2000	1.0
4941	1986	1.0
2316	2013	1.0
7214	1997	1.0
3671	1988	1.0
5715	2007	1.0
3263	2011	1.0
3039	2014	1.0
2704	2010	1.0
7133	2014	1.0
4605	1940	1.0
5122	1973	1.0
7783	1958	1.0
6045	1939	1.0
2752	2014	1.0
5276	2014	1.0
5382	1904	1.0
2921	1965	1.0
2934	1956	1.0
3734	1995	1.0
2800	2013	1.0
3305	2010	1.0
7065	2009	1.0
1651	2014	1.0
2301	2009	1.0
5031	2014	1.0
2899	2014	1.0
1943	2013	1.0
2829	2014	1.0
5895	2011	1.0
2081	2014	1.0
1904	2015	1.0
2100	1986	1.0
1782	2013	1.0
3379	1834	1.0
6271	2012	1.0
2794	1960	1.0
1905	2011	1.0
2906	2014	1.0
5286	2013	1.0
3559	2014	1.0
3827	2002	1.0
1769	2013	1.0
2208	2013	1.0
1981	2010	1.0
4448	2012	1.0
1546	2010	1.0
7607	1933	1.0
5810	2004	1.0
2558	2014	1.0
2848	2015	1.0
3412	1997	1.0
6889	1990	1.0
2003	2015	1.0
5819	2014	1.0
3230	2002	1.0
1699	2015	1.0
5795	1980	1.0
3728	2004	1.0
5509	1930	1.0
6546	2008	1.0
7734	1932	1.0
8822	2014	1.0
4401	2008	1.0
2058	2013	1.0
7293	1996	1.0
5196	2016	1.0
8698	2016	1.0
6185	1998	1.0
3247	1996	1.0
2167	2016	1.0
8361	1979	1.0
2792	2015	1.0
2170	1998	1.0
5141	1982	1.0
2470	2006	1.0
2944	2000	1.0
2109	1988	1.0
2452	1989	1.0
1645	2007	1.0
3254	2004	1.0
9699	1989	1.0
6188	1999	1.0
6440	2002	1.0
4881	1997	1.0
4016	1970	1.0
4196	1943	1.0
6941	1988	1.0
6836	1993	1.0
6829	2002	1.0
4197	1993	1.0
3597	2003	1.0
1566	1911	1.0
2321	1989	1.0
4978	1989	1.0
1536	1996	1.0
2219	2001	1.0
1509	1905	1.0
3960	1998	1.0
1530	1978	1.0
2148	1999	1.0
2415	1979	1.0
1501	2003	1.0
1521	-441	1.0
2392	2002	1.0
4166	2004	1.0
3550	2007	1.0
9026	1993	1.0
5903	1981	1.0
4548	2000	1.0
3515	2008	1.0
4067	1988	1.0
5346	1988	1.0
2247	1997	1.0
3078	1980	1.0
1843	2005	1.0
9095	1982	1.0
3582	1990	1.0
1853	2004	1.0
1923	1994	1.0
1465	1967	1.0
1957	1948	1.0
1885	1599	1.0
5301	1872	1.0
6173	1835	1.0
1624	1938	1.0
3390	1935	1.0
4622	2003	1.0
4104	1872	1.0
2210	1974	1.0
4336	1962	1.0
8188	1959	1.0
2147	2008	1.0
2190	1948	1.0
8928	1999	1.0
1581	1959	1.0
3561	2005	1.0
5260	1968	1.0
1445	2001	1.0
6972	2002	1.0
1545	1928	1.0
5406	2006	1.0
2142	-762	1.0
4249	2006	1.0
2000	2007	1.0
2378	2007	1.0
3699	1893	1.0
3262	1955	1.0
4443	1953	1.0
3763	1925	1.0
1741	1937	1.0
2304	1920	1.0
7611	1937	1.0
6348	1986	1.0
4368	1986	1.0
2770	2005	1.0
3202	1987	1.0
5326	1981	1.0
5929	2006	1.0
1544	1999	1.0
3703	2000	1.0
1430	2005	1.0
6138	1930	1.0
3715	1839	1.0
2517	1963	1.0
8640	1935	1.0
1771	1848	1.0
1405	2009	1.0
2433	1995	1.0
3477	1998	1.0
1961	1982	1.0
3758	1983	1.0
6061	1948	1.0
9407	1984	1.0
3091	1965	1.0
7644	1978	1.0
1760	2010	1.0
4633	2006	1.0
7655	1985	1.0
9152	2003	1.0
2077	2007	1.0
1540	2007	1.0
1803	2007	1.0
1421	2005	1.0
3232	1933	1.0
1733	2002	1.0
1902	2009	1.0
1996	1883	1.0
5930	1991	1.0
3311	1995	1.0
3680	2003	1.0
2411	1971	1.0
1928	2005	1.0
7436	1995	1.0
1420	1960	1.0
3920	1986	1.0
3360	1977	1.0
2026	1868	1.0
1555	1896	1.0
1666	1592	1.0
3071	2000	1.0
5604	1998	1.0
3930	-350	1.0
4485	1943	1.0
6327	2007	1.0
2644	2001	1.0
1467	2008	1.0
1480	1983	1.0
3445	2007	1.0
1534	2005	1.0
4974	1904	1.0
1607	1996	1.0
2738	2000	1.0
7463	1999	1.0
1579	2010	1.0
7943	2000	1.0
7357	1944	1.0
4044	2002	1.0
2746	2005	1.0
2214	1997	1.0
7512	2002	1.0
1746	1995	1.0
6762	2000	1.0
5797	1998	1.0
6742	2001	1.0
3223	2004	1.0
6619	1998	1.0
1755	1985	1.0
3622	2010	1.0
3804	1980	1.0
7911	2004	1.0
2522	2006	1.0
2820	1998	1.0
2603	1997	1.0
8731	1999	1.0
3787	1995	1.0
7496	1962	1.0
3356	2007	1.0
4759	1997	1.0
5108	1999	1.0
2631	2006	1.0
2493	2007	1.0
2407	2008	1.0
6254	2010	1.0
5508	1927	1.0
3609	2003	1.0
1877	1918	1.0
5090	2008	1.0
3805	2010	1.0
4413	2007	1.0
2688	2011	1.0
1934	2008	1.0
6397	2003	1.0
5004	2002	1.0
2901	2004	1.0
1892	2004	1.0
1550	2010	1.0
4329	2010	1.0
8094	1998	1.0
4266	1983	1.0
8720	2011	1.0
3635	1991	1.0
3353	1969	1.0
1616	2000	1.0
3330	2006	1.0
2930	2008	1.0
3682	2011	1.0
1399	2005	1.0
1440	2009	1.0
4117	2004	1.0
2596	2010	1.0
5284	2010	1.0
8370	2008	1.0
2227	2009	1.0
2201	2009	1.0
4560	1957	1.0
2958	1979	1.0
2225	2007	1.0
8609	1833	1.0
9253	1971	1.0
2159	1998	1.0
5522	1998	1.0
3518	1982	1.0
2035	2010	1.0
4174	2000	1.0
4036	2010	1.0
7444	1807	1.0
4414	2008	1.0
9794	2002	1.0
6488	1996	1.0
1836	1993	1.0
3509	1984	1.0
4315	1964	1.0
2731	1998	1.0
6645	2006	1.0
3339	2010	1.0
5044	2006	1.0
2716	1988	1.0
2539	2001	1.0
2257	1962	1.0
5798	1987	1.0
5556	2005	1.0
3361	1998	1.0
3355	2011	1.0
3120	1968	1.0
2213	1988	1.0
2865	1963	1.0
2011	2008	1.0
3273	2003	1.0
4859	1984	1.0
6307	1984	1.0
2834	1962	1.0
6928	1944	1.0
6477	2003	1.0
4069	2003	1.0
4311	1999	1.0
6368	1998	1.0
7981	2002	1.0
7971	1974	1.0
5569	1902	1.0
2265	2010	1.0
7138	1997	1.0
7667	1992	1.0
3574	2010	1.0
2857	1975	1.0
2845	2011	1.0
3777	2012	1.0
4147	2011	1.0
4076	2009	1.0
4052	1984	1.0
4064	1999	1.0
5345	2010	1.0
1696	2006	1.0
3176	2007	1.0
4446	2009	1.0
6558	1980	1.0
5297	2003	1.0
2350	2012	1.0
4996	1927	1.0
2073	1982	1.0
4353	1988	1.0
3964	1939	1.0
3795	1943	1.0
2069	2006	1.0
7808	1951	1.0
2547	2001	1.0
2519	1998	1.0
3801	2011	1.0
6298	1974	1.0
8632	2007	1.0
5733	1992	1.0
3945	1996	1.0
2900	2008	1.0
1797	1966	1.0
1653	2007	1.0
4391	2005	1.0
2114	2008	1.0
6131	1959	1.0
8998	1995	1.0
4845	2007	1.0
2129	1998	1.0
3125	1993	1.0
5486	2004	1.0
4555	1975	1.0
2733	2007	1.0
9187	2008	1.0
1452	2005	1.0
2968	2002	1.0
5395	2005	1.0
4012	2007	1.0
4275	1967	1.0
1693	1982	1.0
5510	1984	1.0
5009	1859	1.0
4125	2008	1.0
1474	2013	1.0
3397	1955	1.0
3512	2011	1.0
9930	2013	1.0
6223	1954	1.0
4528	1979	1.0
3193	2013	1.0
8573	2012	1.0
8935	2011	1.0
9384	2008	1.0
7089	1959	1.0
6088	2013	1.0
5083	2006	1.0
3982	2005	1.0
2497	1995	1.0
3366	2006	1.0
3280	2003	1.0
3482	1926	1.0
5160	1991	1.0
7118	1983	1.0
4768	1979	1.0
1396	1984	1.0
6186	1989	1.0
4651	2013	1.0
6749	2009	1.0
5854	2013	1.0
2525	2012	1.0
2669	1998	1.0
3208	1999	1.0
1876	2011	1.0
2822	2006	1.0
1731	2010	1.0
7909	1965	1.0
6891	1989	1.0
2238	2000	1.0
5705	2001	1.0
8009	1985	1.0
4729	1976	1.0
6485	2008	1.0
7696	1927	1.0
6631	2011	1.0
8359	2009	1.0
1844	2004	1.0
6184	1984	1.0
4571	2004	1.0
5951	2008	1.0
4776	2009	1.0
3084	2004	1.0
1646	2000	1.0
7282	1984	1.0
1595	1994	1.0
7153	2010	1.0
8512	1982	1.0
3529	1955	1.0
1909	2007	1.0
7440	1959	1.0
4258	2003	1.0
6781	2004	1.0
8400	1993	1.0
4182	1993	1.0
5747	1936	1.0
8921	1997	1.0
4977	2011	1.0
6022	1820	1.0
4313	2014	1.0
8254	2011	1.0
6191	2008	1.0
4015	1925	1.0
2313	2014	1.0
8709	2013	1.0
5032	2009	1.0
6504	2014	1.0
2151	2012	1.0
2941	2014	1.0
1577	2014	1.0
1502	2012	1.0
5476	2014	1.0
3573	1986	1.0
4312	2013	1.0
2748	2013	1.0
2483	2013	1.0
3297	2013	1.0
4324	2013	1.0
5172	2013	1.0
2356	2013	1.0
3891	2007	1.0
3011	2000	1.0
2112	2015	1.0
4629	2012	1.0
6733	2005	1.0
2533	2014	1.0
4306	2014	1.0
2664	2012	1.0
4489	2015	1.0
4382	2015	1.0
7779	1987	1.0
4545	2012	1.0
7728	1975	1.0
2629	2014	1.0
6467	1982	1.0
5488	2014	1.0
4074	2014	1.0
3329	2015	1.0
4873	2015	1.0
4365	2012	1.0
3555	2008	1.0
2747	1985	1.0
5938	2014	1.0
1522	2009	1.0
5650	2015	1.0
1740	2015	1.0
6844	1989	1.0
6659	2016	1.0
6364	2000	1.0
2489	1991	1.0
2469	1992	1.0
5763	1981	1.0
5657	2002	1.0
4031	1997	1.0
3133	1997	1.0
2646	1986	1.0
3978	1983	1.0
2817	1985	1.0
9675	2001	1.0
9143	2004	1.0
2673	1998	1.0
8388	1990	1.0
7274	1991	1.0
6920	1992	1.0
7254	1994	1.0
1466	1958	1.0
6291	1934	1.0
5564	1999	1.0
5920	2007	1.0
2371	2006	1.0
3835	2007	1.0
2846	1854	1.0
2279	1991	1.0
1449	1995	1.0
1759	2000	1.0
2461	2007	1.0
5385	2002	1.0
7817	2004	1.0
4914	1992	1.0
2808	1988	1.0
2654	1990	1.0
1679	1855	1.0
1993	1998	1.0
3811	1997	1.0
2586	1991	1.0
2309	2007	1.0
3286	1996	1.0
5243	2002	1.0
1918	1982	1.0
4342	1995	1.0
4842	1997	1.0
3184	2008	1.0
2013	2005	1.0
1944	2005	1.0
6917	2006	1.0
1401	1992	1.0
2875	1915	1.0
4427	1992	1.0
4509	2004	1.0
4606	1994	1.0
5774	2006	1.0
7277	1975	1.0
3552	1651	1.0
7737	1907	1.0
2897	2005	1.0
3966	2005	1.0
3321	1962	1.0
4939	1946	1.0
4561	1995	1.0
1714	1991	1.0
5527	1937	1.0
1500	1982	1.0
2028	2004	1.0
1514	1999	1.0
5007	2005	1.0
5282	2007	1.0
5463	1974	1.0
1845	1996	1.0
1739	1987	1.0
1547	2004	1.0
5436	2003	1.0
2773	2008	1.0
2381	2008	1.0
8290	2003	1.0
1402	1992	1.0
1476	2003	1.0
1655	2006	1.0
1847	1977	1.0
3007	2007	1.0
2032	1985	1.0
4348	1924	1.0
3090	1966	1.0
5446	1958	1.0
5330	1979	1.0
9972	1999	1.0
8781	1993	1.0
9748	1991	1.0
3979	2004	1.0
8189	1973	1.0
4091	1961	1.0
2480	2003	1.0
2942	1966	1.0
3086	1990	1.0
3395	1996	1.0
1487	1991	1.0
4062	1970	1.0
3533	1982	1.0
2637	1962	1.0
3101	1845	1.0
1779	2001	1.0
1735	2005	1.0
4236	1983	1.0
7951	1947	1.0
1407	2003	1.0
2066	1981	1.0
9533	1995	1.0
4836	2004	1.0
2031	1998	1.0
4127	1999	1.0
4797	2004	1.0
3443	2002	1.0
3085	1930	1.0
9265	1995	1.0
2724	1946	1.0
3650	1996	1.0
5627	1976	1.0
6375	1990	1.0
2002	1886	1.0
2380	1955	1.0
4695	1637	1.0
8647	1943	1.0
7292	2003	1.0
1552	1974	1.0
3638	1980	1.0
4793	2000	1.0
1434	1826	1.0
2735	2006	1.0
3912	2008	1.0
3175	2008	1.0
5176	1987	1.0
2138	2009	1.0
5051	1999	1.0
7836	1901	1.0
7459	1894	1.0
8677	1991	1.0
6963	1992	1.0
3774	1972	1.0
1891	2009	1.0
3720	1787	1.0
6787	1938	1.0
4671	1994	1.0
2359	2010	1.0
4972	1997	1.0
2462	2007	1.0
1690	2011	1.0
5512	1998	1.0
7041	1999	1.0
3158	2002	1.0
6923	2000	1.0
6763	2007	1.0
5340	1997	1.0
3035	2006	1.0
3066	2002	1.0
5781	2005	1.0
6146	1995	1.0
2373	2001	1.0
2393	2001	1.0
3468	1995	1.0
6480	1982	1.0
6326	1931	1.0
7563	1981	1.0
1479	2004	1.0
2448	2008	1.0
5949	1996	1.0
3065	1985	1.0
8286	1984	1.0
1683	1989	1.0
4242	1941	1.0
3402	1923	1.0
3910	2006	1.0
9403	1982	1.0
1672	2003	1.0
5192	1953	1.0
6801	2010	1.0
1767	2010	1.0
7284	2008	1.0
2711	2007	1.0
1850	2008	1.0
7730	2010	1.0
7052	1999	1.0
2085	2009	1.0
3031	2011	1.0
3450	2009	1.0
6860	1967	1.0
3303	1984	1.0
1670	2005	1.0
2989	1997	1.0
7797	1991	1.0
2476	2008	1.0
3014	2002	1.0
9803	1984	1.0
7285	2008	1.0
3757	2009	1.0
9059	2007	1.0
2592	1980	1.0
2057	2011	1.0
4262	1910	1.0
6130	1972	1.0
1851	2010	1.0
1523	2011	1.0
1906	2010	1.0
1575	2008	1.0
1637	2011	1.0
4822	1991	1.0
5754	1998	1.0
6523	1987	1.0
5163	1969	1.0
1855	2013	1.0
4619	2003	1.0
8316	1923	1.0
4583	2011	1.0
7428	1689	1.0
7753	2008	1.0
9822	1975	1.0
4947	2007	1.0
2472	2003	1.0
4791	2004	1.0
5490	2003	1.0
2512	1970	1.0
3762	1961	1.0
8329	2000	1.0
3548	1956	1.0
7001	2009	1.0
9637	2008	1.0
2334	2011	1.0
3317	1996	1.0
2496	2011	1.0
4155	2010	1.0
1710	2010	1.0
3769	2002	1.0
6938	1995	1.0
7295	2005	1.0
4886	1953	1.0
1939	1998	1.0
2451	2001	1.0
4810	1948	1.0
1833	1998	1.0
2322	2011	1.0
9217	1997	1.0
4685	2012	1.0
6242	1984	1.0
2730	1988	1.0
9081	2002	1.0
7392	1843	1.0
2289	1978	1.0
3302	1999	1.0
5386	1912	1.0
1818	2008	1.0
2662	2007	1.0
1813	2011	1.0
4231	1988	1.0
3029	1980	1.0
1716	2012	1.0
2957	1955	1.0
5229	1945	1.0
3939	1962	1.0
8115	1977	1.0
7575	1936	1.0
8688	1961	1.0
2019	2008	1.0
4385	2009	1.0
3216	2009	1.0
1869	1990	1.0
9559	2000	1.0
7015	2008	1.0
4490	2011	1.0
8338	2008	1.0
4730	2004	1.0
2341	1997	1.0
5082	2008	1.0
5101	1998	1.0
3021	2006	1.0
3994	1978	1.0
3037	1843	1.0
2520	2009	1.0
2391	2008	1.0
8312	1947	1.0
3352	1999	1.0
6169	2006	1.0
4019	1993	1.0
9367	2012	1.0
1665	2009	1.0
3444	1996	1.0
3820	1926	1.0
6139	1972	1.0
1455	2012	1.0
1585	2011	1.0
3198	1994	1.0
4025	2002	1.0
9540	1919	1.0
3530	1989	1.0
7021	1985	1.0
3057	2012	1.0
2973	1968	1.0
5035	2004	1.0
4893	2000	1.0
9990	1989	1.0
7409	1920	1.0
4712	1997	1.0
7074	1597	1.0
2056	2004	1.0
2564	2005	1.0
9408	1986	1.0
5935	2006	1.0
3471	2008	1.0
3358	1986	1.0
2276	2012	1.0
4692	2008	1.0
3457	1857	1.0
1687	1977	1.0
2417	2012	1.0
2915	2014	1.0
9955	2013	1.0
2130	2010	1.0
4483	1996	1.0
3298	2000	1.0
7290	1951	1.0
6037	2013	1.0
4744	1964	1.0
2329	1981	1.0
2570	2013	1.0
7151	1964	1.0
8056	2009	1.0
4763	1998	1.0
7355	2013	1.0
8473	2013	1.0
6105	2012	1.0
5641	2013	1.0
3267	2013	1.0
5011	2014	1.0
2280	2003	1.0
3415	1982	1.0
2739	2014	1.0
9948	2005	1.0
2818	2014	1.0
3222	2009	1.0
5992	1970	1.0
2111	1989	1.0
6830	2011	1.0
2692	2014	1.0
4910	2011	1.0
2700	2013	1.0
6089	1979	1.0
4115	2014	1.0
6161	2014	1.0
5691	2002	1.0
5807	2014	1.0
3576	2013	1.0
2106	2013	1.0
9046	2013	1.0
4841	2013	1.0
5918	2006	1.0
3446	2011	1.0
8528	2009	1.0
1723	2014	1.0
3324	2014	1.0
6818	2008	1.0
2838	2014	1.0
2653	2014	1.0
1899	2012	1.0
3460	1906	1.0
1505	2012	1.0
5825	1999	1.0
8102	2016	1.0
1808	2016	1.0
1688	2016	1.0
4418	2002	1.0
3236	2013	1.0
2538	2013	1.0
1834	2011	1.0
1988	2013	1.0
2652	2015	1.0
1786	2016	1.0
7787	1992	1.0
2037	2016	1.0
2978	2012	1.0
2840	2016	1.0
4711	2005	1.0
2272	2005	1.0
5378	1947	1.0
4983	1948	1.0
1668	2015	1.0
1924	1991	1.0
2718	1999	1.0
3000	1997	1.0
2658	1990	1.0
5188	1977	1.0
4369	2004	1.0
1980	1951	1.0
1641	1962	1.0
2624	1988	1.0
2196	1982	1.0
5055	1970	1.0
5329	1990	1.0
5764	2001	1.0
2881	2007	1.0
3858	1994	1.0
2399	2003	1.0
5923	2003	1.0
5469	2002	1.0
6581	1993	1.0
1593	1982	1.0
4993	1994	1.0
5357	1997	1.0
6601	1989	1.0
3919	2007	1.0
9471	1993	1.0
1718	2003	1.0
8168	1981	1.0
7110	2000	1.0
1937	1938	1.0
2540	2006	1.0
2020	1998	1.0
4683	2003	1.0
2136	2004	1.0
6319	1973	1.0
7123	1981	1.0
1498	1999	1.0
1795	1982	1.0
4524	1989	1.0
2387	1994	1.0
5982	1989	1.0
4542	1990	1.0
2589	2000	1.0
1606	2004	1.0
1811	2002	1.0
2025	1976	1.0
3027	1971	1.0
